Source,Target,Weight,Type
not_bumbo,Hume_History_of_England_Tudor_vol_1_4709,1,undirected
not_bumbo,Hume_History_of_England_Tudor_vol_2_1710,3,undirected
not_bumbo,peg_bumbo,40,undirected
not_bumbo,sister_peg_checked,60,undirected
peg_bumbo,Ferguson_letters_edited_w_npp,21,undirected
peg_bumbo,Ferguson_Sermon_preached_in_the_ersh,2,undirected
peg_bumbo,Hume_Life_of_David_Hume-Smith-Removed,3,undirected
peg_bumbo,not_bumbo,40,undirected
peg_bumbo,sister_peg_checked,50,undirected
sister_peg_checked,Ferguson_letters_edited_w_npp,28,undirected
sister_peg_checked,Ferguson_Sermon_preached_in_the_ersh,3,undirected
sister_peg_checked,Hume_Archibald_preface_edition,3,undirected
sister_peg_checked,Hume_History_of_England_Tudor_vol_1_4709,1,undirected
sister_peg_checked,Hume_History_of_England_Tudor_vol_2_1710,3,undirected
sister_peg_checked,not_bumbo,60,undirected
sister_peg_checked,peg_bumbo,50,undirected
